Family-ID,UID,Role,RUCC,NIH,age,gender,ethnicity,VR,education,income,Scenario,Video-Type,Question,Score
39,99,Parent,1,2,48,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,U,3,4
5,103,Parent,8,6,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,U,1,4
5,103,Parent,8,6,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,U,2,2
5,103,Parent,8,6,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Fam,U,3,3
40,105,Parent,1,1,30,Female,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Fam,U,1,5
40,105,Parent,1,1,30,Female,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Fam,U,2,2
40,105,Parent,1,1,30,Female,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Fam,U,3,5
6,110,Parent,1,1,43,Male,Other,Yes,"Other, Some college","More than $100,000",Fam,U,1,5
6,110,Parent,1,1,43,Male,Other,Yes,"Other, Some college","More than $100,000",Fam,U,2,3
6,110,Parent,1,1,43,Male,Other,Yes,"Other, Some college","More than $100,000",Fam,U,3,5
18,111,Parent,1,2,19,Female,White or Caucasian,Yes,High school graduate,"More than $100,000",Fam,U,1,5
18,111,Parent,1,2,19,Female,White or Caucasian,Yes,High school graduate,"More than $100,000",Fam,U,2,3
18,111,Parent,1,2,19,Female,White or Caucasian,Yes,High school graduate,"More than $100,000",Fam,U,3,5
10,112,Parent,1,1,21,Female,White or Caucasian,No,Associate's degree (2 year),"$50,000 to $75,000",Fam,U,1,4
10,112,Parent,1,1,21,Female,White or Caucasian,No,Associate's degree (2 year),"$50,000 to $75,000",Fam,U,2,3
10,112,Parent,1,1,21,Female,White or Caucasian,No,Associate's degree (2 year),"$50,000 to $75,000",Fam,U,3,3
8,121,Parent,1,1,50,Male,Asian,Yes,Graduate degree,"More than $100,000",Fam,U,1,4
8,121,Parent,1,1,50,Male,Asian,Yes,Graduate degree,"More than $100,000",Fam,U,2,2
8,121,Parent,1,1,50,Male,Asian,Yes,Graduate degree,"More than $100,000",Fam,U,3,4
20,123,Parent,1,1,39,Female,Black or African American,No,Graduate degree,"More than $100,000",Fam,U,1,4
20,123,Parent,1,1,39,Female,Black or African American,No,Graduate degree,"More than $100,000",Fam,U,2,2
20,123,Parent,1,1,39,Female,Black or African American,No,Graduate degree,"More than $100,000",Fam,U,3,4
9,7,Parent,1,1,47,Male,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,D,1,5
9,7,Parent,1,1,47,Male,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,D,2,1
9,7,Parent,1,1,47,Male,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,D,3,4
43,9,Parent,1,1,57,Female,White or Caucasian,No,Bachelor's degree (4 year),"less than $25,000",Hea,D,1,1
43,9,Parent,1,1,57,Female,White or Caucasian,No,Bachelor's degree (4 year),"less than $25,000",Hea,D,2,5
43,9,Parent,1,1,57,Female,White or Caucasian,No,Bachelor's degree (4 year),"less than $25,000",Hea,D,3,1
13,15,Parent,1,2,45,Male,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Hea,D,1,4
13,15,Parent,1,2,45,Male,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Hea,D,2,4
13,15,Parent,1,2,45,Male,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Hea,D,3,3
23,19,Parent,1,1,35,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,D,1,4
23,19,Parent,1,1,35,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,D,2,4
23,19,Parent,1,1,35,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,D,3,4
11,20,Parent,1,1,37,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,D,1,5
11,20,Parent,1,1,37,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,D,2,1
11,20,Parent,1,1,37,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,D,3,5
44,22,Parent,1,2,42,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,D,1,4
44,22,Parent,1,2,42,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,D,2,3
44,22,Parent,1,2,42,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,D,3,3
24,24,Parent,1,1,50,Male,Hispanic or Latinx,No,Bachelor's degree (4 year),"More than $100,000",Hea,D,1,1
24,24,Parent,1,1,50,Male,Hispanic or Latinx,No,Bachelor's degree (4 year),"More than $100,000",Hea,D,2,5
24,24,Parent,1,1,50,Male,Hispanic or Latinx,No,Bachelor's degree (4 year),"More than $100,000",Hea,D,3,5
25,29,Parent,4,5,41,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,D,1,4
25,29,Parent,4,5,41,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,D,2,2
25,29,Parent,4,5,41,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,D,3,4
46,31,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,D,1,5
46,31,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,D,2,2
46,31,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,D,3,5
26,34,Parent,1,1,59,Female,White or Caucasian,No,Associate's degree (2 year),"$75,000 to $100,000",Hea,D,1,3
26,34,Parent,1,1,59,Female,White or Caucasian,No,Associate's degree (2 year),"$75,000 to $100,000",Hea,D,2,4
26,34,Parent,1,1,59,Female,White or Caucasian,No,Associate's degree (2 year),"$75,000 to $100,000",Hea,D,3,2
47,36,Parent,1,1,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,1,4
47,36,Parent,1,1,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,2,2
47,36,Parent,1,1,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,3,4
27,38,Parent,1,2,43,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,D,1,2
27,38,Parent,1,2,43,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,D,2,4
27,38,Parent,1,2,43,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,D,3,2
48,40,Parent,3,4,44,Female,White or Caucasian,Yes,Graduate degree,"$75,000 to $100,000",Hea,D,1,4
48,40,Parent,3,4,44,Female,White or Caucasian,Yes,Graduate degree,"$75,000 to $100,000",Hea,D,2,3
48,40,Parent,3,4,44,Female,White or Caucasian,Yes,Graduate degree,"$75,000 to $100,000",Hea,D,3,5
29,46,Parent,1,1,35,Female,Black or African American,No,Bachelor's degree (4 year),"$50,000 to $75,000",Hea,D,1,4
29,46,Parent,1,1,35,Female,Black or African American,No,Bachelor's degree (4 year),"$50,000 to $75,000",Hea,D,2,2
29,46,Parent,1,1,35,Female,Black or African American,No,Bachelor's degree (4 year),"$50,000 to $75,000",Hea,D,3,4
35,52,Parent,1,2,43,Female,White or Caucasian,No,High school graduate,"More than $100,000",Hea,D,1,4
35,52,Parent,1,2,43,Female,White or Caucasian,No,High school graduate,"More than $100,000",Hea,D,2,2
35,52,Parent,1,2,43,Female,White or Caucasian,No,High school graduate,"More than $100,000",Hea,D,3,4
12,56,Parent,1,1,39,Female,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,1,4
12,56,Parent,1,1,39,Female,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,2,4
12,56,Parent,1,1,39,Female,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,3,2
50,59,Parent,1,2,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,1,4
50,59,Parent,1,2,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,2,2
50,59,Parent,1,2,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,3,3
52,67,Parent,1,2,34,Male,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Hea,D,1,4
52,67,Parent,1,2,34,Male,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Hea,D,2,3
52,67,Parent,1,2,34,Male,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Hea,D,3,4
33,71,Parent,4,5,42,Female,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,D,1,3
33,71,Parent,4,5,42,Female,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,D,2,2
33,71,Parent,4,5,42,Female,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,D,3,2
2,78,Parent,1,2,47,Male,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Hea,D,1,2
2,78,Parent,1,2,47,Male,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Hea,D,2,4
2,78,Parent,1,2,47,Male,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Hea,D,3,2
13,80,Parent,1,2,44,Female,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Hea,D,1,4
13,80,Parent,1,2,44,Female,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Hea,D,2,4
13,80,Parent,1,2,44,Female,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Hea,D,3,4
14,85,Parent,1,2,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,D,1,1
14,85,Parent,1,2,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,D,2,5
14,85,Parent,1,2,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,D,3,1
4,92,Parent,1,2,47,Male,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Hea,D,1,4
4,92,Parent,1,2,47,Male,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Hea,D,2,4
4,92,Parent,1,2,47,Male,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Hea,D,3,4
38,94,Parent,1,1,27,Female,Other,Yes,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,D,1,4
38,94,Parent,1,1,27,Female,Other,Yes,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,D,2,4
38,94,Parent,1,1,27,Female,Other,Yes,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,D,3,4
16,97,Parent,6,6,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$50,000 to $75,000",Hea,D,1,1
16,97,Parent,6,6,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$50,000 to $75,000",Hea,D,2,5
16,97,Parent,6,6,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$50,000 to $75,000",Hea,D,3,1
39,99,Parent,1,2,48,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,1,4
39,99,Parent,1,2,48,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,2,2
39,99,Parent,1,2,48,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,3,4
17,102,Parent,3,4,41,Female,White or Caucasian,Yes,Trade / technical / vocational certification,"$75,000 to $100,000",Hea,D,1,2
17,102,Parent,3,4,41,Female,White or Caucasian,Yes,Trade / technical / vocational certification,"$75,000 to $100,000",Hea,D,2,4
17,102,Parent,3,4,41,Female,White or Caucasian,Yes,Trade / technical / vocational certification,"$75,000 to $100,000",Hea,D,3,2
19,115,Parent,1,1,46,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,1,2
19,115,Parent,1,1,46,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,2,4
19,115,Parent,1,1,46,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,3,2
7,117,Parent,1,2,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,1,4
7,117,Parent,1,2,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,2,2
7,117,Parent,1,2,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,D,3,4
41,119,Parent,1,1,37,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,D,1,4
41,119,Parent,1,1,37,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,D,2,4
41,119,Parent,1,1,37,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,D,3,3
9,7,Parent,1,1,47,Male,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,U,1,5
9,7,Parent,1,1,47,Male,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,U,2,1
9,7,Parent,1,1,47,Male,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,U,3,5
43,9,Parent,1,1,57,Female,White or Caucasian,No,Bachelor's degree (4 year),"less than $25,000",Hea,U,1,4
43,9,Parent,1,1,57,Female,White or Caucasian,No,Bachelor's degree (4 year),"less than $25,000",Hea,U,2,2
43,9,Parent,1,1,57,Female,White or Caucasian,No,Bachelor's degree (4 year),"less than $25,000",Hea,U,3,4
13,15,Parent,1,2,45,Male,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Hea,U,1,5
13,15,Parent,1,2,45,Male,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Hea,U,2,2
13,15,Parent,1,2,45,Male,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Hea,U,3,5
23,19,Parent,1,1,35,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,U,1,4
23,19,Parent,1,1,35,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,U,2,2
23,19,Parent,1,1,35,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,U,3,4
11,20,Parent,1,1,37,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,U,1,5
11,20,Parent,1,1,37,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,U,2,1
11,20,Parent,1,1,37,Male,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,U,3,5
44,22,Parent,1,2,42,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,U,1,1
44,22,Parent,1,2,42,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,U,2,1
44,22,Parent,1,2,42,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,U,3,1
24,24,Parent,1,1,50,Male,Hispanic or Latinx,No,Bachelor's degree (4 year),"More than $100,000",Hea,U,1,5
24,24,Parent,1,1,50,Male,Hispanic or Latinx,No,Bachelor's degree (4 year),"More than $100,000",Hea,U,2,1
24,24,Parent,1,1,50,Male,Hispanic or Latinx,No,Bachelor's degree (4 year),"More than $100,000",Hea,U,3,5
25,29,Parent,4,5,41,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,U,1,5
25,29,Parent,4,5,41,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,U,2,2
25,29,Parent,4,5,41,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,U,3,5
46,31,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,U,1,5
46,31,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,U,2,2
46,31,Parent,1,1,45,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,U,3,5
26,34,Parent,1,1,59,Female,White or Caucasian,No,Associate's degree (2 year),"$75,000 to $100,000",Hea,U,1,5
26,34,Parent,1,1,59,Female,White or Caucasian,No,Associate's degree (2 year),"$75,000 to $100,000",Hea,U,2,1
26,34,Parent,1,1,59,Female,White or Caucasian,No,Associate's degree (2 year),"$75,000 to $100,000",Hea,U,3,5
47,36,Parent,1,1,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,1,4
47,36,Parent,1,1,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,2,2
47,36,Parent,1,1,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,3,4
27,38,Parent,1,2,43,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,U,1,4
27,38,Parent,1,2,43,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,U,2,2
27,38,Parent,1,2,43,Female,White or Caucasian,No,Graduate degree,"More than $100,000",Hea,U,3,4
48,40,Parent,3,4,44,Female,White or Caucasian,Yes,Graduate degree,"$75,000 to $100,000",Hea,U,1,2
48,40,Parent,3,4,44,Female,White or Caucasian,Yes,Graduate degree,"$75,000 to $100,000",Hea,U,2,4
48,40,Parent,3,4,44,Female,White or Caucasian,Yes,Graduate degree,"$75,000 to $100,000",Hea,U,3,2
29,46,Parent,1,1,35,Female,Black or African American,No,Bachelor's degree (4 year),"$50,000 to $75,000",Hea,U,1,4
29,46,Parent,1,1,35,Female,Black or African American,No,Bachelor's degree (4 year),"$50,000 to $75,000",Hea,U,2,2
29,46,Parent,1,1,35,Female,Black or African American,No,Bachelor's degree (4 year),"$50,000 to $75,000",Hea,U,3,4
35,52,Parent,1,2,43,Female,White or Caucasian,No,High school graduate,"More than $100,000",Hea,U,1,4
35,52,Parent,1,2,43,Female,White or Caucasian,No,High school graduate,"More than $100,000",Hea,U,2,2
35,52,Parent,1,2,43,Female,White or Caucasian,No,High school graduate,"More than $100,000",Hea,U,3,4
12,56,Parent,1,1,39,Female,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,1,5
12,56,Parent,1,1,39,Female,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,2,1
12,56,Parent,1,1,39,Female,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,3,5
50,59,Parent,1,2,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,1,2
50,59,Parent,1,2,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,2,4
50,59,Parent,1,2,38,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,3,3
52,67,Parent,1,2,34,Male,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Hea,U,1,4
52,67,Parent,1,2,34,Male,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Hea,U,2,4
52,67,Parent,1,2,34,Male,White or Caucasian,Yes,Associate's degree (2 year),"$75,000 to $100,000",Hea,U,3,4
33,71,Parent,4,5,42,Female,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,U,1,5
33,71,Parent,4,5,42,Female,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,U,2,1
33,71,Parent,4,5,42,Female,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,U,3,5
2,78,Parent,1,2,47,Male,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Hea,U,1,4
2,78,Parent,1,2,47,Male,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Hea,U,2,2
2,78,Parent,1,2,47,Male,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Hea,U,3,4
13,80,Parent,1,2,44,Female,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Hea,U,1,5
13,80,Parent,1,2,44,Female,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Hea,U,2,2
13,80,Parent,1,2,44,Female,White or Caucasian,No,Bachelor's degree (4 year),"More than $100,000",Hea,U,3,5
14,85,Parent,1,2,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,U,1,5
14,85,Parent,1,2,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,U,2,1
14,85,Parent,1,2,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,U,3,5
4,92,Parent,1,2,47,Male,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Hea,U,1,5
4,92,Parent,1,2,47,Male,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Hea,U,2,3
4,92,Parent,1,2,47,Male,White or Caucasian,No,Associate's degree (2 year),"More than $100,000",Hea,U,3,5
38,94,Parent,1,1,27,Female,Other,Yes,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,U,1,5
38,94,Parent,1,1,27,Female,Other,Yes,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,U,2,2
38,94,Parent,1,1,27,Female,Other,Yes,Bachelor's degree (4 year),"$75,000 to $100,000",Hea,U,3,5
16,97,Parent,6,6,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$50,000 to $75,000",Hea,U,1,5
16,97,Parent,6,6,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$50,000 to $75,000",Hea,U,2,1
16,97,Parent,6,6,43,Male,White or Caucasian,No,Bachelor's degree (4 year),"$50,000 to $75,000",Hea,U,3,5
39,99,Parent,1,2,48,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,1,1
39,99,Parent,1,2,48,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,2,2
39,99,Parent,1,2,48,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,3,4
17,102,Parent,3,4,41,Female,White or Caucasian,Yes,Trade / technical / vocational certification,"$75,000 to $100,000",Hea,U,1,4
17,102,Parent,3,4,41,Female,White or Caucasian,Yes,Trade / technical / vocational certification,"$75,000 to $100,000",Hea,U,2,2
17,102,Parent,3,4,41,Female,White or Caucasian,Yes,Trade / technical / vocational certification,"$75,000 to $100,000",Hea,U,3,4
19,115,Parent,1,1,46,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,1,5
19,115,Parent,1,1,46,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,2,1
19,115,Parent,1,1,46,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,3,4
7,117,Parent,1,2,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,1,4
7,117,Parent,1,2,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,2,2
7,117,Parent,1,2,44,Male,White or Caucasian,Yes,Bachelor's degree (4 year),"More than $100,000",Hea,U,3,4
41,119,Parent,1,1,37,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,U,1,5
41,119,Parent,1,1,37,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,U,2,1
41,119,Parent,1,1,37,Female,White or Caucasian,Yes,Graduate degree,"More than $100,000",Hea,U,3,5
